acq_date,latitude,longitude,brightness,scan,track,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight,type
2019-01-05,58.3396,11.4248,311.1,1.0,1.0,1031,Terra,MODIS,54,6.03,274.3,16.0,D,2
2019-01-05,58.3396,11.4248,311.1,1.0,1.0,1031,Terra,MODIS,54,6.03,274.3,16.0,D,2
2019-01-05,58.3396,11.4248,311.1,1.0,1.0,1031,Terra,MODIS,54,6.03,274.3,16.0,D,2
2019-01-05,58.3396,11.4248,311.1,1.0,1.0,1031,Terra,MODIS,54,6.03,274.3,16.0,D,2
2019-01-05,58.3396,11.4248,311.1,1.0,1.0,1031,Terra,MODIS,54,6.03,274.3,16.0,D,2
2019-01-05,58.3396,11.4248,311.1,1.0,1.0,1031,Terra,MODIS,54,6.03,274.3,16.0,D,2
2019-01-05,58.3396,11.4248,311.1,1.0,1.0,1031,Terra,MODIS,54,6.03,274.3,16.0,D,2
2019-01-05,58.3396,11.4248,311.1,1.0,1.0,1031,Terra,MODIS,54,6.03,274.3,16.0,D,2
2019-01-05,58.3396,11.4248,311.1,1.0,1.0,1031,Terra,MODIS,54,6.03,274.3,16.0,D,2
2019-01-05,58.3396,11.4248,311.1,1.0,1.0,1031,Terra,MODIS,54,6.03,274.3,16.0,D,2
2019-01-05,58.3396,11.4248,311.1,1.0,1.0,1031,Terra,MODIS,54,6.03,274.3,16.0,D,2
2019-01-05,58.3396,11.4248,311.1,1.0,1.0,1031,Terra,MODIS,54,6.03,274.3,16.0,D,2
2019-01-05,58.3396,11.4248,311.1,1.0,1.0,1031,Terra,MODIS,54,6.03,274.3,16.0,D,2
2019-01-05,58.3396,11.4248,311.1,1.0,1.0,1031,Terra,MODIS,54,6.03,274.3,16.0,D,2
2019-01-05,58.3396,11.4248,311.1,1.0,1.0,1031,Terra,MODIS,54,6.03,274.3,16.0,D,2
2019-01-05,58.3396,11.4248,311.1,1.0,1.0,1031,Terra,MODIS,54,6.03,274.3,16.0,D,2
2019-01-05,58.3396,11.4248,311.1,1.0,1.0,1031,Terra,MODIS,54,6.03,274.3,16.0,D,2
2019-01-05,58.3396,11.4248,311.1,1.0,1.0,1031,Terra,MODIS,54,6.03,274.3,16.0,D,2
2019-01-05,58.3396,11.4248,311.1,1.0,1.0,1031,Terra,MODIS,54,6.03,274.3,16.0,D,2
2019-01-05,58.3396,11.4248,311.1,1.0,1.0,1031,Terra,MODIS,54,6.03,274.3,16.0,D,2
2019-01-19,58.5349,16.0807,330.8,1.0,1.0,117,Aqua,MODIS,100,6.03,268.5,0.0,N,0
2019-01-19,58.5349,16.0807,330.8,1.0,1.0,117,Aqua,MODIS,100,6.03,268.5,0.0,N,0
2019-01-19,58.5349,16.0807,330.8,1.0,1.0,117,Aqua,MODIS,100,6.03,268.5,0.0,N,0
2019-01-19,58.5349,16.0807,330.8,1.0,1.0,117,Aqua,MODIS,100,6.03,268.5,0.0,N,0
2019-01-19,58.5349,16.0807,330.8,1.0,1.0,117,Aqua,MODIS,100,6.03,268.5,0.0,N,0
2019-01-19,58.5349,16.0807,330.8,1.0,1.0,117,Aqua,MODIS,100,6.03,268.5,0.0,N,0
2019-01-19,58.5349,16.0807,330.8,1.0,1.0,117,Aqua,MODIS,100,6.03,268.5,0.0,N,0
2019-01-19,58.5349,16.0807,330.8,1.0,1.0,117,Aqua,MODIS,100,6.03,268.5,0.0,N,0
2019-01-19,58.5349,16.0807,330.8,1.0,1.0,117,Aqua,MODIS,100,6.03,268.5,0.0,N,0
2019-01-19,58.5349,16.0807,330.8,1.0,1.0,117,Aqua,MODIS,100,6.03,268.5,0.0,N,0
2019-01-19,58.5349,16.0807,330.8,1.0,1.0,117,Aqua,MODIS,100,6.03,268.5,0.0,N,0
2019-01-19,58.5349,16.0807,330.8,1.0,1.0,117,Aqua,MODIS,100,6.03,268.5,0.0,N,0
2019-01-19,58.5349,16.0807,330.8,1.0,1.0,117,Aqua,MODIS,100,6.03,268.5,0.0,N,0
2019-01-19,58.5349,16.0807,330.8,1.0,1.0,117,Aqua,MODIS,100,6.03,268.5,0.0,N,0
2019-01-19,58.5349,16.0807,330.8,1.0,1.0,117,Aqua,MODIS,100,6.03,268.5,0.0,N,0
2019-01-19,58.5349,16.0807,330.8,1.0,1.0,117,Aqua,MODIS,100,6.03,268.5,0.0,N,0
2019-01-19,58.5349,16.0807,330.8,1.0,1.0,117,Aqua,MODIS,100,6.03,268.5,0.0,N,0
2019-01-19,58.5349,16.0807,330.8,1.0,1.0,117,Aqua,MODIS,100,6.03,268.5,0.0,N,0
2019-01-19,58.5349,16.0807,330.8,1.0,1.0,117,Aqua,MODIS,100,6.03,268.5,0.0,N,0
2019-01-19,58.5349,16.0807,330.8,1.0,1.0,117,Aqua,MODIS,100,6.03,268.5,0.0,N,0
2019-02-25,64.6687,21.2947,309.0,1.1,1.0,134,Aqua,MODIS,64,6.03,272.8,15.4,N,3
2019-02-25,64.6687,21.2947,309.0,1.1,1.0,134,Aqua,MODIS,64,6.03,272.8,15.4,N,3
2019-02-25,64.6687,21.2947,309.0,1.1,1.0,134,Aqua,MODIS,64,6.03,272.8,15.4,N,3
2019-02-25,64.6687,21.2947,309.0,1.1,1.0,134,Aqua,MODIS,64,6.03,272.8,15.4,N,3
2019-02-25,64.6687,21.2947,309.0,1.1,1.0,134,Aqua,MODIS,64,6.03,272.8,15.4,N,3
2019-02-25,64.6687,21.2947,309.0,1.1,1.0,134,Aqua,MODIS,64,6.03,272.8,15.4,N,3
2019-02-25,64.6687,21.2947,309.0,1.1,1.0,134,Aqua,MODIS,64,6.03,272.8,15.4,N,3
2019-02-25,64.6687,21.2947,309.0,1.1,1.0,134,Aqua,MODIS,64,6.03,272.8,15.4,N,3
2019-02-25,64.6687,21.2947,309.0,1.1,1.0,134,Aqua,MODIS,64,6.03,272.8,15.4,N,3
2019-02-25,64.6687,21.2947,309.0,1.1,1.0,134,Aqua,MODIS,64,6.03,272.8,15.4,N,3
2019-02-25,64.6687,21.2947,309.0,1.1,1.0,134,Aqua,MODIS,64,6.03,272.8,15.4,N,3
2019-02-25,64.6687,21.2947,309.0,1.1,1.0,134,Aqua,MODIS,64,6.03,272.8,15.4,N,3
2019-02-25,64.6687,21.2947,309.0,1.1,1.0,134,Aqua,MODIS,64,6.03,272.8,15.4,N,3
2019-02-25,64.6687,21.2947,309.0,1.1,1.0,134,Aqua,MODIS,64,6.03,272.8,15.4,N,3
2019-02-25,64.6687,21.2947,309.0,1.1,1.0,134,Aqua,MODIS,64,6.03,272.8,15.4,N,3
2019-02-25,64.6687,21.2947,309.0,1.1,1.0,134,Aqua,MODIS,64,6.03,272.8,15.4,N,3
2019-02-25,64.6687,21.2947,309.0,1.1,1.0,134,Aqua,MODIS,64,6.03,272.8,15.4,N,3
2019-02-25,64.6687,21.2947,309.0,1.1,1.0,134,Aqua,MODIS,64,6.03,272.8,15.4,N,3
2019-02-25,64.6687,21.2947,309.0,1.1,1.0,134,Aqua,MODIS,64,6.03,272.8,15.4,N,3
2019-02-25,64.6687,21.2947,309.0,1.1,1.0,134,Aqua,MODIS,64,6.03,272.8,15.4,N,3
2019-02-27,57.7319,12.9433,304.6,1.2,1.1,1049,Terra,MODIS,59,6.03,280.0,11.6,D,2
2019-02-27,57.7319,12.9433,304.6,1.2,1.1,1049,Terra,MODIS,59,6.03,280.0,11.6,D,2
2019-02-27,57.7319,12.9433,304.6,1.2,1.1,1049,Terra,MODIS,59,6.03,280.0,11.6,D,2
2019-02-27,57.7319,12.9433,304.6,1.2,1.1,1049,Terra,MODIS,59,6.03,280.0,11.6,D,2
2019-02-27,57.7319,12.9433,304.6,1.2,1.1,1049,Terra,MODIS,59,6.03,280.0,11.6,D,2
2019-02-27,57.7319,12.9433,304.6,1.2,1.1,1049,Terra,MODIS,59,6.03,280.0,11.6,D,2
2019-02-27,57.7319,12.9433,304.6,1.2,1.1,1049,Terra,MODIS,59,6.03,280.0,11.6,D,2
2019-02-27,57.7319,12.9433,304.6,1.2,1.1,1049,Terra,MODIS,59,6.03,280.0,11.6,D,2
2019-02-27,57.7319,12.9433,304.6,1.2,1.1,1049,Terra,MODIS,59,6.03,280.0,11.6,D,2
2019-02-27,57.7319,12.9433,304.6,1.2,1.1,1049,Terra,MODIS,59,6.03,280.0,11.6,D,2
2019-02-27,57.7319,12.9433,304.6,1.2,1.1,1049,Terra,MODIS,59,6.03,280.0,11.6,D,2
2019-02-27,57.7319,12.9433,304.6,1.2,1.1,1049,Terra,MODIS,59,6.03,280.0,11.6,D,2
2019-02-27,57.7319,12.9433,304.6,1.2,1.1,1049,Terra,MODIS,59,6.03,280.0,11.6,D,2
2019-02-27,57.7319,12.9433,304.6,1.2,1.1,1049,Terra,MODIS,59,6.03,280.0,11.6,D,2
2019-02-27,57.7319,12.9433,304.6,1.2,1.1,1049,Terra,MODIS,59,6.03,280.0,11.6,D,2
2019-02-27,57.7319,12.9433,304.6,1.2,1.1,1049,Terra,MODIS,59,6.03,280.0,11.6,D,2
2019-02-27,57.7319,12.9433,304.6,1.2,1.1,1049,Terra,MODIS,59,6.03,280.0,11.6,D,2
2019-02-27,57.7319,12.9433,304.6,1.2,1.1,1049,Terra,MODIS,59,6.03,280.0,11.6,D,2
2019-02-27,57.7319,12.9433,304.6,1.2,1.1,1049,Terra,MODIS,59,6.03,280.0,11.6,D,2
2019-02-27,57.7319,12.9433,304.6,1.2,1.1,1049,Terra,MODIS,59,6.03,280.0,11.6,D,2
2019-03-22,58.3635,12.3863,300.4,1.0,1.0,130,Aqua,MODIS,26,6.03,271.8,9.9,N,0
2019-03-22,58.3635,12.3863,300.4,1.0,1.0,130,Aqua,MODIS,26,6.03,271.8,9.9,N,0
2019-03-22,58.3635,12.3863,300.4,1.0,1.0,130,Aqua,MODIS,26,6.03,271.8,9.9,N,0
2019-03-22,58.3635,12.3863,300.4,1.0,1.0,130,Aqua,MODIS,26,6.03,271.8,9.9,N,0
2019-03-22,58.3635,12.3863,300.4,1.0,1.0,130,Aqua,MODIS,26,6.03,271.8,9.9,N,0
2019-03-22,58.3635,12.3863,300.4,1.0,1.0,130,Aqua,MODIS,26,6.03,271.8,9.9,N,0
2019-03-22,58.3635,12.3863,300.4,1.0,1.0,130,Aqua,MODIS,26,6.03,271.8,9.9,N,0
2019-03-22,58.3635,12.3863,300.4,1.0,1.0,130,Aqua,MODIS,26,6.03,271.8,9.9,N,0
2019-03-22,58.3635,12.3863,300.4,1.0,1.0,130,Aqua,MODIS,26,6.03,271.8,9.9,N,0
2019-03-22,58.3635,12.3863,300.4,1.0,1.0,130,Aqua,MODIS,26,6.03,271.8,9.9,N,0
2019-03-22,58.3635,12.3863,300.4,1.0,1.0,130,Aqua,MODIS,26,6.03,271.8,9.9,N,0
2019-03-22,58.3635,12.3863,300.4,1.0,1.0,130,Aqua,MODIS,26,6.03,271.8,9.9,N,0
2019-03-22,58.3635,12.3863,300.4,1.0,1.0,130,Aqua,MODIS,26,6.03,271.8,9.9,N,0
2019-03-22,58.3635,12.3863,300.4,1.0,1.0,130,Aqua,MODIS,26,6.03,271.8,9.9,N,0
2019-03-22,58.3635,12.3863,300.4,1.0,1.0,130,Aqua,MODIS,26,6.03,271.8,9.9,N,0
2019-03-22,58.3635,12.3863,300.4,1.0,1.0,130,Aqua,MODIS,26,6.03,271.8,9.9,N,0
2019-03-22,58.3635,12.3863,300.4,1.0,1.0,130,Aqua,MODIS,26,6.03,271.8,9.9,N,0
2019-03-22,58.3635,12.3863,300.4,1.0,1.0,130,Aqua,MODIS,26,6.03,271.8,9.9,N,0
2019-03-22,58.3635,12.3863,300.4,1.0,1.0,130,Aqua,MODIS,26,6.03,271.8,9.9,N,0
2019-03-22,58.3635,12.3863,300.4,1.0,1.0,130,Aqua,MODIS,26,6.03,271.8,9.9,N,0
2019-03-23,54.565,24.8453,308.8,1.9,1.4,1149,Aqua,MODIS,68,6.03,286.4,26.8,D,0
2019-03-23,54.565,24.8453,308.8,1.9,1.4,1149,Aqua,MODIS,68,6.03,286.4,26.8,D,0
2019-03-23,54.565,24.8453,308.8,1.9,1.4,1149,Aqua,MODIS,68,6.03,286.4,26.8,D,0
2019-03-23,54.565,24.8453,308.8,1.9,1.4,1149,Aqua,MODIS,68,6.03,286.4,26.8,D,0
2019-03-23,54.565,24.8453,308.8,1.9,1.4,1149,Aqua,MODIS,68,6.03,286.4,26.8,D,0
2019-03-23,54.565,24.8453,308.8,1.9,1.4,1149,Aqua,MODIS,68,6.03,286.4,26.8,D,0
2019-03-23,54.565,24.8453,308.8,1.9,1.4,1149,Aqua,MODIS,68,6.03,286.4,26.8,D,0
2019-03-23,54.565,24.8453,308.8,1.9,1.4,1149,Aqua,MODIS,68,6.03,286.4,26.8,D,0
2019-03-23,54.565,24.8453,308.8,1.9,1.4,1149,Aqua,MODIS,68,6.03,286.4,26.8,D,0
2019-03-23,54.565,24.8453,308.8,1.9,1.4,1149,Aqua,MODIS,68,6.03,286.4,26.8,D,0
2019-03-23,54.565,24.8453,308.8,1.9,1.4,1149,Aqua,MODIS,68,6.03,286.4,26.8,D,0
2019-03-23,54.565,24.8453,308.8,1.9,1.4,1149,Aqua,MODIS,68,6.03,286.4,26.8,D,0
2019-03-23,54.565,24.8453,308.8,1.9,1.4,1149,Aqua,MODIS,68,6.03,286.4,26.8,D,0
2019-03-23,54.565,24.8453,308.8,1.9,1.4,1149,Aqua,MODIS,68,6.03,286.4,26.8,D,0
2019-03-23,54.565,24.8453,308.8,1.9,1.4,1149,Aqua,MODIS,68,6.03,286.4,26.8,D,0
2019-03-23,54.565,24.8453,308.8,1.9,1.4,1149,Aqua,MODIS,68,6.03,286.4,26.8,D,0
2019-03-23,54.565,24.8453,308.8,1.9,1.4,1149,Aqua,MODIS,68,6.03,286.4,26.8,D,0
2019-03-23,54.565,24.8453,308.8,1.9,1.4,1149,Aqua,MODIS,68,6.03,286.4,26.8,D,0
2019-03-23,54.565,24.8453,308.8,1.9,1.4,1149,Aqua,MODIS,68,6.03,286.4,26.8,D,0
2019-03-23,54.565,24.8453,308.8,1.9,1.4,1149,Aqua,MODIS,68,6.03,286.4,26.8,D,0
2019-03-24,55.6037,12.2979,319.5,1.6,1.2,2019,Terra,MODIS,99,6.03,274.4,44.0,N,2
2019-03-24,55.8427,26.5154,301.6,3.7,1.8,1043,Terra,MODIS,48,6.03,280.9,45.4,D,0
2019-03-24,55.6037,12.2979,319.5,1.6,1.2,2019,Terra,MODIS,99,6.03,274.4,44.0,N,2
2019-03-24,55.8502,26.5167,300.7,1.0,1.0,1054,Aqua,MODIS,38,6.03,284.4,5.4,D,0
2019-03-24,55.8502,26.5167,300.7,1.0,1.0,1054,Aqua,MODIS,38,6.03,284.4,5.4,D,0
2019-03-24,55.8477,26.5009,328.4,1.0,1.0,1054,Aqua,MODIS,81,6.03,285.6,29.7,D,0
2019-03-24,55.8427,26.5154,301.6,3.7,1.8,1043,Terra,MODIS,48,6.03,280.9,45.4,D,0
2019-03-24,55.8502,26.5167,300.7,1.0,1.0,1054,Aqua,MODIS,38,6.03,284.4,5.4,D,0
2019-03-24,55.8483,26.5287,300.9,3.7,1.8,1043,Terra,MODIS,33,6.03,281.0,40.4,D,0
2019-03-24,55.6037,12.2979,319.5,1.6,1.2,2019,Terra,MODIS,99,6.03,274.4,44.0,N,2
2019-03-24,55.8483,26.5287,300.9,3.7,1.8,1043,Terra,MODIS,33,6.03,281.0,40.4,D,0
2019-03-24,55.8477,26.5009,328.4,1.0,1.0,1054,Aqua,MODIS,81,6.03,285.6,29.7,D,0
2019-03-24,55.8427,26.5154,301.6,3.7,1.8,1043,Terra,MODIS,48,6.03,280.9,45.4,D,0
2019-03-24,55.8483,26.5287,300.9,3.7,1.8,1043,Terra,MODIS,33,6.03,281.0,40.4,D,0
2019-03-24,55.8483,26.5287,300.9,3.7,1.8,1043,Terra,MODIS,33,6.03,281.0,40.4,D,0
2019-03-24,55.6037,12.2979,319.5,1.6,1.2,2019,Terra,MODIS,99,6.03,274.4,44.0,N,2
2019-03-24,55.8427,26.5154,301.6,3.7,1.8,1043,Terra,MODIS,48,6.03,280.9,45.4,D,0
2019-03-24,55.8483,26.5287,300.9,3.7,1.8,1043,Terra,MODIS,33,6.03,281.0,40.4,D,0
2019-03-24,55.8427,26.5154,301.6,3.7,1.8,1043,Terra,MODIS,48,6.03,280.9,45.4,D,0
2019-03-24,55.6037,12.2979,319.5,1.6,1.2,2019,Terra,MODIS,99,6.03,274.4,44.0,N,2
2019-03-24,55.8477,26.5009,328.4,1.0,1.0,1054,Aqua,MODIS,81,6.03,285.6,29.7,D,0
2019-03-24,55.8477,26.5009,328.4,1.0,1.0,1054,Aqua,MODIS,81,6.03,285.6,29.7,D,0
2019-03-24,55.8427,26.5154,301.6,3.7,1.8,1043,Terra,MODIS,48,6.03,280.9,45.4,D,0
2019-03-24,55.8483,26.5287,300.9,3.7,1.8,1043,Terra,MODIS,33,6.03,281.0,40.4,D,0
2019-03-24,55.8502,26.5167,300.7,1.0,1.0,1054,Aqua,MODIS,38,6.03,284.4,5.4,D,0
2019-03-24,55.8427,26.5154,301.6,3.7,1.8,1043,Terra,MODIS,48,6.03,280.9,45.4,D,0
2019-03-24,55.8483,26.5287,300.9,3.7,1.8,1043,Terra,MODIS,33,6.03,281.0,40.4,D,0
2019-03-24,55.8477,26.5009,328.4,1.0,1.0,1054,Aqua,MODIS,81,6.03,285.6,29.7,D,0
2019-03-24,55.6037,12.2979,319.5,1.6,1.2,2019,Terra,MODIS,99,6.03,274.4,44.0,N,2
2019-03-24,55.8427,26.5154,301.6,3.7,1.8,1043,Terra,MODIS,48,6.03,280.9,45.4,D,0
2019-03-24,55.8502,26.5167,300.7,1.0,1.0,1054,Aqua,MODIS,38,6.03,284.4,5.4,D,0
2019-03-24,55.8502,26.5167,300.7,1.0,1.0,1054,Aqua,MODIS,38,6.03,284.4,5.4,D,0
2019-03-24,55.8502,26.5167,300.7,1.0,1.0,1054,Aqua,MODIS,38,6.03,284.4,5.4,D,0
2019-03-24,55.6037,12.2979,319.5,1.6,1.2,2019,Terra,MODIS,99,6.03,274.4,44.0,N,2
2019-03-24,55.6037,12.2979,319.5,1.6,1.2,2019,Terra,MODIS,99,6.03,274.4,44.0,N,2
2019-03-24,55.6037,12.2979,319.5,1.6,1.2,2019,Terra,MODIS,99,6.03,274.4,44.0,N,2
2019-03-24,55.6037,12.2979,319.5,1.6,1.2,2019,Terra,MODIS,99,6.03,274.4,44.0,N,2
2019-03-24,55.8427,26.5154,301.6,3.7,1.8,1043,Terra,MODIS,48,6.03,280.9,45.4,D,0
2019-03-24,55.8483,26.5287,300.9,3.7,1.8,1043,Terra,MODIS,33,6.03,281.0,40.4,D,0
2019-03-24,55.8427,26.5154,301.6,3.7,1.8,1043,Terra,MODIS,48,6.03,280.9,45.4,D,0
2019-03-24,55.8427,26.5154,301.6,3.7,1.8,1043,Terra,MODIS,48,6.03,280.9,45.4,D,0
2019-03-24,55.8427,26.5154,301.6,3.7,1.8,1043,Terra,MODIS,48,6.03,280.9,45.4,D,0
2019-03-24,55.8427,26.5154,301.6,3.7,1.8,1043,Terra,MODIS,48,6.03,280.9,45.4,D,0
2019-03-24,55.8477,26.5009,328.4,1.0,1.0,1054,Aqua,MODIS,81,6.03,285.6,29.7,D,0
2019-03-24,55.8502,26.5167,300.7,1.0,1.0,1054,Aqua,MODIS,38,6.03,284.4,5.4,D,0
2019-03-24,55.8483,26.5287,300.9,3.7,1.8,1043,Terra,MODIS,33,6.03,281.0,40.4,D,0
2019-03-24,55.8502,26.5167,300.7,1.0,1.0,1054,Aqua,MODIS,38,6.03,284.4,5.4,D,0
2019-03-24,55.8477,26.5009,328.4,1.0,1.0,1054,Aqua,MODIS,81,6.03,285.6,29.7,D,0
2019-03-24,55.8477,26.5009,328.4,1.0,1.0,1054,Aqua,MODIS,81,6.03,285.6,29.7,D,0
2019-03-24,55.8502,26.5167,300.7,1.0,1.0,1054,Aqua,MODIS,38,6.03,284.4,5.4,D,0
2019-03-24,55.8483,26.5287,300.9,3.7,1.8,1043,Terra,MODIS,33,6.03,281.0,40.4,D,0
2019-03-24,55.6037,12.2979,319.5,1.6,1.2,2019,Terra,MODIS,99,6.03,274.4,44.0,N,2
2019-03-24,55.8502,26.5167,300.7,1.0,1.0,1054,Aqua,MODIS,38,6.03,284.4,5.4,D,0
2019-03-24,55.8502,26.5167,300.7,1.0,1.0,1054,Aqua,MODIS,38,6.03,284.4,5.4,D,0
2019-03-24,55.6037,12.2979,319.5,1.6,1.2,2019,Terra,MODIS,99,6.03,274.4,44.0,N,2
2019-03-24,55.8427,26.5154,301.6,3.7,1.8,1043,Terra,MODIS,48,6.03,280.9,45.4,D,0
2019-03-24,55.8477,26.5009,328.4,1.0,1.0,1054,Aqua,MODIS,81,6.03,285.6,29.7,D,0
2019-03-24,55.8427,26.5154,301.6,3.7,1.8,1043,Terra,MODIS,48,6.03,280.9,45.4,D,0
2019-03-24,55.8483,26.5287,300.9,3.7,1.8,1043,Terra,MODIS,33,6.03,281.0,40.4,D,0
2019-03-24,55.8477,26.5009,328.4,1.0,1.0,1054,Aqua,MODIS,81,6.03,285.6,29.7,D,0
2019-03-24,55.6037,12.2979,319.5,1.6,1.2,2019,Terra,MODIS,99,6.03,274.4,44.0,N,2
2019-03-24,55.6037,12.2979,319.5,1.6,1.2,2019,Terra,MODIS,99,6.03,274.4,44.0,N,2
2019-03-24,55.6037,12.2979,319.5,1.6,1.2,2019,Terra,MODIS,99,6.03,274.4,44.0,N,2
2019-03-24,55.8502,26.5167,300.7,1.0,1.0,1054,Aqua,MODIS,38,6.03,284.4,5.4,D,0
2019-03-24,55.8477,26.5009,328.4,1.0,1.0,1054,Aqua,MODIS,81,6.03,285.6,29.7,D,0
2019-03-24,55.6037,12.2979,319.5,1.6,1.2,2019,Terra,MODIS,99,6.03,274.4,44.0,N,2
2019-03-24,55.6037,12.2979,319.5,1.6,1.2,2019,Terra,MODIS,99,6.03,274.4,44.0,N,2
2019-03-24,55.6037,12.2979,319.5,1.6,1.2,2019,Terra,MODIS,99,6.03,274.4,44.0,N,2
2019-03-24,55.8483,26.5287,300.9,3.7,1.8,1043,Terra,MODIS,33,6.03,281.0,40.4,D,0
2019-03-24,55.8483,26.5287,300.9,3.7,1.8,1043,Terra,MODIS,33,6.03,281.0,40.4,D,0
2019-03-24,55.6037,12.2979,319.5,1.6,1.2,2019,Terra,MODIS,99,6.03,274.4,44.0,N,2
2019-03-24,55.8477,26.5009,328.4,1.0,1.0,1054,Aqua,MODIS,81,6.03,285.6,29.7,D,0
2019-03-24,55.8502,26.5167,300.7,1.0,1.0,1054,Aqua,MODIS,38,6.03,284.4,5.4,D,0
2019-03-24,55.8427,26.5154,301.6,3.7,1.8,1043,Terra,MODIS,48,6.03,280.9,45.4,D,0
2019-03-24,55.8483,26.5287,300.9,3.7,1.8,1043,Terra,MODIS,33,6.03,281.0,40.4,D,0
2019-03-24,55.8477,26.5009,328.4,1.0,1.0,1054,Aqua,MODIS,81,6.03,285.6,29.7,D,0
2019-03-24,55.8502,26.5167,300.7,1.0,1.0,1054,Aqua,MODIS,38,6.03,284.4,5.4,D,0
2019-03-24,55.8502,26.5167,300.7,1.0,1.0,1054,Aqua,MODIS,38,6.03,284.4,5.4,D,0
2019-03-24,55.8483,26.5287,300.9,3.7,1.8,1043,Terra,MODIS,33,6.03,281.0,40.4,D,0
2019-03-24,55.8477,26.5009,328.4,1.0,1.0,1054,Aqua,MODIS,81,6.03,285.6,29.7,D,0
2019-03-24,55.6037,12.2979,319.5,1.6,1.2,2019,Terra,MODIS,99,6.03,274.4,44.0,N,2
2019-03-24,55.8483,26.5287,300.9,3.7,1.8,1043,Terra,MODIS,33,6.03,281.0,40.4,D,0
2019-03-24,55.8502,26.5167,300.7,1.0,1.0,1054,Aqua,MODIS,38,6.03,284.4,5.4,D,0
2019-03-24,55.8477,26.5009,328.4,1.0,1.0,1054,Aqua,MODIS,81,6.03,285.6,29.7,D,0
2019-03-24,55.8427,26.5154,301.6,3.7,1.8,1043,Terra,MODIS,48,6.03,280.9,45.4,D,0
2019-03-24,55.8502,26.5167,300.7,1.0,1.0,1054,Aqua,MODIS,38,6.03,284.4,5.4,D,0
2019-03-24,55.8477,26.5009,328.4,1.0,1.0,1054,Aqua,MODIS,81,6.03,285.6,29.7,D,0
2019-03-24,55.8502,26.5167,300.7,1.0,1.0,1054,Aqua,MODIS,38,6.03,284.4,5.4,D,0
2019-03-24,55.8477,26.5009,328.4,1.0,1.0,1054,Aqua,MODIS,81,6.03,285.6,29.7,D,0
2019-03-24,55.8483,26.5287,300.9,3.7,1.8,1043,Terra,MODIS,33,6.03,281.0,40.4,D,0
2019-03-24,55.8477,26.5009,328.4,1.0,1.0,1054,Aqua,MODIS,81,6.03,285.6,29.7,D,0
2019-03-24,55.8427,26.5154,301.6,3.7,1.8,1043,Terra,MODIS,48,6.03,280.9,45.4,D,0
2019-03-24,55.8483,26.5287,300.9,3.7,1.8,1043,Terra,MODIS,33,6.03,281.0,40.4,D,0
2019-03-24,55.8483,26.5287,300.9,3.7,1.8,1043,Terra,MODIS,33,6.03,281.0,40.4,D,0
2019-03-24,55.8477,26.5009,328.4,1.0,1.0,1054,Aqua,MODIS,81,6.03,285.6,29.7,D,0
2019-03-24,55.8427,26.5154,301.6,3.7,1.8,1043,Terra,MODIS,48,6.03,280.9,45.4,D,0
2019-03-24,55.8477,26.5009,328.4,1.0,1.0,1054,Aqua,MODIS,81,6.03,285.6,29.7,D,0
2019-03-24,55.8483,26.5287,300.9,3.7,1.8,1043,Terra,MODIS,33,6.03,281.0,40.4,D,0
2019-03-24,55.8427,26.5154,301.6,3.7,1.8,1043,Terra,MODIS,48,6.03,280.9,45.4,D,0
2019-03-24,55.8502,26.5167,300.7,1.0,1.0,1054,Aqua,MODIS,38,6.03,284.4,5.4,D,0
2019-03-28,59.064,10.0314,303.6,1.0,1.0,1209,Aqua,MODIS,0,6.03,289.7,6.2,D,0
2019-03-28,59.064,10.0314,303.6,1.0,1.0,1209,Aqua,MODIS,0,6.03,289.7,6.2,D,0
2019-03-28,59.064,10.0314,303.6,1.0,1.0,1209,Aqua,MODIS,0,6.03,289.7,6.2,D,0
2019-03-28,59.064,10.0314,303.6,1.0,1.0,1209,Aqua,MODIS,0,6.03,289.7,6.2,D,0
2019-03-28,59.064,10.0314,303.6,1.0,1.0,1209,Aqua,MODIS,0,6.03,289.7,6.2,D,0
2019-03-28,59.064,10.0314,303.6,1.0,1.0,1209,Aqua,MODIS,0,6.03,289.7,6.2,D,0
2019-03-28,59.064,10.0314,303.6,1.0,1.0,1209,Aqua,MODIS,0,6.03,289.7,6.2,D,0
2019-03-28,59.064,10.0314,303.6,1.0,1.0,1209,Aqua,MODIS,0,6.03,289.7,6.2,D,0
2019-03-28,59.064,10.0314,303.6,1.0,1.0,1209,Aqua,MODIS,0,6.03,289.7,6.2,D,0
2019-03-28,59.064,10.0314,303.6,1.0,1.0,1209,Aqua,MODIS,0,6.03,289.7,6.2,D,0
2019-03-28,59.064,10.0314,303.6,1.0,1.0,1209,Aqua,MODIS,0,6.03,289.7,6.2,D,0
2019-03-28,59.064,10.0314,303.6,1.0,1.0,1209,Aqua,MODIS,0,6.03,289.7,6.2,D,0
2019-03-28,59.064,10.0314,303.6,1.0,1.0,1209,Aqua,MODIS,0,6.03,289.7,6.2,D,0
2019-03-28,59.064,10.0314,303.6,1.0,1.0,1209,Aqua,MODIS,0,6.03,289.7,6.2,D,0
2019-03-28,59.064,10.0314,303.6,1.0,1.0,1209,Aqua,MODIS,0,6.03,289.7,6.2,D,0
